measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,10.686,168.0,168.0
2012-02-01,7.626,104.0,104.0
2012-03-01,7.043,98.0,98.0
2012-04-01,9.739,133.0,133.0
2012-05-01,16.814,231.0,231.0
2012-06-01,13.311,185.0,185.0
2012-07-01,28.783,399.0,399.0
2012-08-01,10.557,145.0,145.0
2012-09-01,11.822,162.0,162.0
2012-10-01,8.891,121.0,121.0
2012-11-01,15.488,214.0,214.0
2012-12-01,12.24,168.0,168.0
2015-01-01,2.516,41.0,41.0
2015-02-01,13.426,216.0,216.0
2015-03-01,1.811,29.0,29.0
2015-04-01,0.681,12.0,12.0
2015-05-01,1.217,17.0,17.0
2015-06-01,1.079,17.0,17.0
2015-07-01,1.276,17.0,17.0
2015-08-01,1.061,17.0,17.0
2015-09-01,0.665,12.0,12.0
2015-10-01,0.978,17.0,17.0
2015-11-01,1.197,17.0,17.0
2015-12-01,1.093,17.0,17.0
2016-01-01,2.576,29.0,29.0
2016-02-01,1.56,23.0,23.0
2016-03-01,1.674,23.0,23.0
2016-04-01,2.257,35.0,35.0
2016-05-01,1.831,29.0,29.0
2016-06-01,1.873,29.0,29.0
2016-07-01,1.988,29.0,29.0
2016-08-01,1.894,29.0,29.0
2016-09-01,1.267,17.0,17.0
2016-10-01,1.48,23.0,23.0
2016-11-01,1.8,29.0,29.0
2016-12-01,1.8,29.0,29.0
2017-01-01,2.283,35.0,35.0
2017-02-01,1.787,23.0,23.0
2017-03-01,2.33,35.0,35.0
2017-04-01,1.566,23.0,23.0
2017-05-01,2.527,35.0,35.0
2017-06-01,2.69,40.0,40.0
2017-07-01,2.244,35.0,35.0
2017-08-01,3.023,46.0,46.0
2017-09-01,2.192,29.0,29.0
2017-10-01,1.591,23.0,23.0
2017-11-01,2.909,40.0,40.0
2017-12-01,2.858,40.0,40.0
2018-01-01,7.543,245.0,245.0
2018-02-01,3.011,93.0,93.0
2018-03-01,2.321,70.0,70.0
2018-04-01,2.612,82.0,82.0
2018-05-01,2.616,82.0,82.0
2018-06-01,4.289,134.0,134.0
2018-07-01,1.686,52.0,52.0
2018-08-01,2.672,82.0,82.0
2018-09-01,1.364,41.0,41.0
2018-10-01,1.907,58.0,58.0
2018-11-01,3.076,93.0,93.0
2018-12-01,3.903,122.0,122.0
2019-01-01,0.0,11.0,11.0
2019-02-01,0.0,17.0,17.0
2019-03-01,0.0,11.0,11.0
2019-04-01,0.0,6.0,6.0
2019-05-01,0.0,17.0,17.0
2019-06-01,0.0,34.0,34.0
2019-07-01,0.0,11.0,11.0
2019-08-01,0.0,29.0,29.0
2019-09-01,0.0,17.0,17.0
2019-10-01,0.0,34.0,34.0
2019-11-01,0.0,34.0,34.0
2019-12-01,0.0,6.0,6.0
2020-01-01,1.72,29.0,29.0
2020-02-01,1.321,23.0,23.0
2020-03-01,1.836,29.0,29.0
2020-04-01,1.343,23.0,23.0
2020-05-01,1.695,29.0,29.0
2020-06-01,1.252,18.0,18.0
2020-07-01,1.757,29.0,29.0
2020-08-01,1.557,23.0,23.0
2020-09-01,1.441,23.0,23.0
2020-10-01,1.133,18.0,18.0
2020-11-01,1.36,23.0,23.0
2020-12-01,1.585,23.0,23.0
2021-01-01,2.055,23.0,23.0
2021-02-01,2.286,35.0,35.0
2021-03-01,1.586,23.0,23.0
2021-04-01,1.552,23.0,23.0
2021-05-01,1.086,17.0,17.0
2021-06-01,1.69,23.0,23.0
2021-07-01,2.069,29.0,29.0
2021-08-01,1.426,23.0,23.0
2021-09-01,1.08,17.0,17.0
2021-10-01,0.392,6.0,6.0
2021-11-01,1.255,17.0,17.0
2021-12-01,3.523,52.0,52.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
