measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,508.99800000000005,2882.0,2882.0
2001-02-01,445.606,2523.0,2523.0
2001-03-01,488.35400000000004,2766.0,2766.0
2001-04-01,432.761,2451.0,2451.0
2001-05-01,468.30400000000003,2652.0,2652.0
2001-06-01,496.79,2813.0,2813.0
2001-07-01,536.538,3038.0,3038.0
2001-08-01,535.235,3031.0,3031.0
2001-09-01,461.464,2613.0,2613.0
2001-10-01,450.44,2551.0,2551.0
2001-11-01,455.874,2582.0,2582.0
2001-12-01,475.637,2694.0,2694.0
2002-01-01,446.885,2325.0,2325.0
2002-02-01,421.389,2192.0,2192.0
2002-03-01,464.043,2414.0,2414.0
2002-04-01,429.649,2235.0,2235.0
2002-05-01,452.455,2354.0,2354.0
2002-06-01,514.674,2678.0,2678.0
2002-07-01,592.381,3082.0,3082.0
2002-08-01,576.84,3001.0,3001.0
2002-09-01,509.58200000000005,2651.0,2651.0
2002-10-01,473.91400000000004,2466.0,2466.0
2002-11-01,451.644,2350.0,2350.0
2002-12-01,490.54400000000004,2552.0,2552.0
2003-01-01,467.634,2473.0,2473.0
2003-02-01,412.67900000000003,2182.0,2182.0
2003-03-01,424.63300000000004,2246.0,2246.0
2003-04-01,381.356,2017.0,2017.0
2003-05-01,389.17,2058.0,2058.0
2003-06-01,412.72900000000004,2183.0,2183.0
2003-07-01,477.327,2524.0,2524.0
2003-08-01,506.08,2676.0,2676.0
2003-09-01,424.083,2243.0,2243.0
2003-10-01,397.802,2104.0,2104.0
2003-11-01,396.47400000000005,2097.0,2097.0
2003-12-01,440.033,2327.0,2327.0
2005-01-01,282.228,1453.03,1453.03
2005-02-01,250.202,1288.15,1288.15
2005-03-01,298.572,1537.18,1537.18
2005-04-01,306.11,1575.98,1575.98
2005-05-01,248.329,1278.5,1278.5
2005-06-01,422.48,2175.11,2175.11
2005-07-01,544.425,2802.93,2802.93
2005-08-01,582.072,2996.75,2996.75
2005-09-01,385.046,1982.38,1982.38
2005-10-01,266.279,1370.92,1370.92
2005-11-01,239.01600000000002,1230.55,1230.55
2005-12-01,258.241,1329.53,1329.53
