measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-06-01,249.482,851.0,851.0
2022-07-01,223.666,763.0,763.0
2022-08-01,222.055,758.0,758.0
2022-09-01,204.839,699.0,699.0
2022-10-01,160.973,549.0,549.0
2022-11-01,150.547,514.0,514.0
2022-12-01,121.968,416.0,416.0
2023-01-01,110.0,375.0,375.0
2023-02-01,222.0,757.0,757.0
2023-03-01,230.0,785.0,785.0
2023-04-01,409.0,1396.0,1396.0
2023-05-01,521.0,1778.0,1778.0
2023-06-01,459.0,1566.0,1566.0
2023-07-01,498.0,1699.0,1699.0
2023-08-01,448.0,1529.0,1529.0
2023-09-01,378.0,1290.0,1290.0
2023-10-01,306.0,1044.0,1044.0
2023-11-01,254.0,867.0,867.0
2023-12-01,142.0,485.0,485.0
