measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-07-01,5703.0,65047.0,65047.0,53005.0,604510.0,604510.0
2003-08-01,6418.0,70934.0,70934.0,26510.0,292974.0,292974.0
2003-09-01,0.0,0.0,0.0,6549.0,80064.0,80064.0
2003-10-01,0.0,0.0,0.0,1498.0,17979.0,17979.0
2003-11-01,0.0,0.0,0.0,9602.0,109676.0,109676.0
2003-12-01,0.0,0.0,0.0,22989.0,227293.0,227293.0
2004-01-01,21906.0,250161.0,250161.0,2887.0,32964.0,32964.0
2004-02-01,0.0,0.0,0.0,15126.0,173848.0,173848.0
2004-03-01,0.0,0.0,0.0,1189.0,14955.0,14955.0
2004-04-01,0.0,0.0,0.0,4797.0,59968.0,59968.0
2004-05-01,0.0,0.0,0.0,52066.0,606075.0,606075.0
2004-06-01,0.0,0.0,0.0,25392.0,296035.0,296035.0
2004-07-01,0.0,0.0,0.0,31513.0,380837.0,380837.0
2004-08-01,0.0,0.0,0.0,31527.0,362210.0,362210.0
2004-09-01,0.0,0.0,0.0,6988.0,81246.0,81246.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,598.0,8437.0,8437.0
2004-12-01,5436.0,62225.0,62225.0,7116.0,81403.0,81403.0
2005-01-01,2511.0,26390.96,26390.96,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,1139.0,13146.28,13146.28
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,25992.0,305854.85,305854.85
2005-07-01,0.0,0.0,0.0,26251.0,310174.75,310174.75
2005-08-01,9967.0,122446.98,122446.98,49001.0,578213.89,578213.89
2005-09-01,4552.0,40414.08,40414.08,51069.0,608783.54,608783.54
2005-10-01,0.0,0.0,0.0,11726.0,141139.4,141139.4
2005-11-01,0.0,0.0,0.0,504.0,10202.06,10202.06
2005-12-01,11530.0,159661.67,159661.67,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,760.0,7933.0,7933.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,839.0,15585.0,15585.0
2006-05-01,0.0,0.0,0.0,5221.0,64211.0,64211.0
2006-06-01,0.0,0.0,0.0,21298.0,251417.0,251417.0
2006-07-01,0.0,0.0,0.0,84950.0,994545.0,994545.0
2006-08-01,0.0,0.0,0.0,101456.0,1180551.0,1180551.0
2006-09-01,0.0,0.0,0.0,-920.0,0.0,0.0
2006-10-01,437.0,5696.0,5696.0,7725.0,92218.0,92218.0
2006-11-01,0.0,0.0,0.0,9649.0,120439.0,120439.0
2006-12-01,384.0,12545.0,12545.0,0.0,0.0,0.0
2007-01-01,-352.5,0.0,0.0,-352.5,0.0,0.0
2007-02-01,12402.0,151537.0,151537.0,0.0,0.0,0.0
2007-03-01,-736.5,0.0,0.0,-736.5,0.0,0.0
2007-04-01,704.488,9605.0,9605.0,5613.512000000001,76533.0,76533.0
2007-05-01,0.0,0.0,0.0,3999.0,68815.0,68815.0
2007-06-01,790.599,10075.0,10075.0,15302.401,194998.0,194998.0
2007-07-01,0.0,0.0,0.0,50407.0,595320.0,595320.0
2007-08-01,0.0,0.0,0.0,71689.0,835159.0,835159.0
2007-09-01,40.784,481.0,481.0,26050.216,307486.0,307486.0
2007-10-01,2395.42,29093.0,29093.0,22586.58,274318.0,274318.0
2007-11-01,0.0,0.0,0.0,7726.0,96548.0,96548.0
2007-12-01,747.8860000000001,9288.0,9288.0,8270.114,102712.0,102712.0
2008-01-01,11032.34,135355.0,135355.0,3020.66,37060.0,37060.0
2008-02-01,1846.0,30702.0,30702.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,-859.0,493.0,493.0
2008-04-01,62.24,842.0,842.0,5271.76,71328.0,71328.0
2008-05-01,0.0,0.0,0.0,2136.0,35360.0,35360.0
