measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed,Other Biomass Gas Generation,Other Biomass Gas Quantity Consumed For Electricity,Other Biomass Gas Total Fuel Consumed
2001-01-01,,,,1600.0,30511.0,30511.0
2001-02-01,,,,1437.0,27428.0,27428.0
2001-03-01,,,,1562.0,29818.0,29818.0
2001-04-01,,,,1423.0,27154.0,27154.0
2001-05-01,,,,1490.0,28437.0,28437.0
2001-06-01,,,,1336.0,25501.0,25501.0
2001-07-01,,,,1363.0,26012.0,26012.0
2001-08-01,,,,1275.0,24336.0,24336.0
2001-09-01,,,,1146.0,21864.0,21864.0
2001-10-01,,,,1045.0,19941.0,19941.0
2001-11-01,,,,1098.0,20966.0,20966.0
2001-12-01,,,,1286.0,24546.0,24546.0
2002-01-01,,,,1362.0,20436.0,20436.0
2002-02-01,,,,1194.0,17914.0,17914.0
2002-03-01,,,,1433.0,21502.0,21502.0
2002-04-01,,,,1118.0,16776.0,16776.0
2002-05-01,,,,1010.0,15155.0,15155.0
2002-06-01,,,,1231.0,18472.0,18472.0
2002-07-01,,,,1109.0,16641.0,16641.0
2002-08-01,,,,1148.0,17221.0,17221.0
2002-09-01,,,,1119.0,16794.0,16794.0
2002-10-01,,,,1209.0,18133.0,18133.0
2002-11-01,,,,1000.0,15006.0,15006.0
2002-12-01,1013.0,15198.0,15198.0,,,
2003-01-01,922.0,13830.0,13830.0,,,
2003-02-01,909.0,13629.0,13629.0,,,
2003-03-01,1016.0,15245.0,15245.0,,,
2003-04-01,931.0,13960.0,13960.0,,,
2003-05-01,886.0,13284.0,13284.0,,,
2003-06-01,854.0,12808.0,12808.0,,,
2003-07-01,895.0,15444.0,15444.0,,,
2003-08-01,817.0,14085.0,14085.0,,,
2003-09-01,624.0,10755.0,10755.0,,,
2003-10-01,851.0,14687.0,14687.0,,,
2003-11-01,831.0,14341.0,14341.0,,,
2003-12-01,958.0,14364.0,14364.0,,,
2005-01-01,678.783,10255.55,10255.55,,,
2005-02-01,605.528,9148.75,9148.75,,,
2005-03-01,691.596,10449.14,10449.14,,,
2005-04-01,690.167,10427.54,10427.54,,,
2005-05-01,758.738,11463.57,11463.57,,,
2005-06-01,751.69,11357.08,11357.08,,,
2005-07-01,778.335,11759.65,11759.65,,,
2005-08-01,774.817,11706.5,11706.5,,,
2005-09-01,729.8720000000001,11027.45,11027.45,,,
2005-10-01,736.7520000000001,11131.39,11131.39,,,
2005-11-01,742.034,11211.19,11211.19,,,
2005-12-01,743.6890000000001,11236.19,11236.19,,,
2006-01-01,528.893,8212.0,8212.0,,,
2006-02-01,488.778,7589.0,7589.0,,,
2006-03-01,539.155,8371.0,8371.0,,,
2006-04-01,396.687,6159.0,6159.0,,,
2006-05-01,484.98400000000004,7530.0,7530.0,,,
2006-06-01,508.04,7888.0,7888.0,,,
2006-07-01,527.2610000000001,8186.0,8186.0,,,
2006-08-01,524.09,8137.0,8137.0,,,
2006-09-01,501.305,7783.0,7783.0,,,
2006-10-01,520.191,8077.0,8077.0,,,
2006-11-01,525.3860000000001,8157.0,8157.0,,,
2006-12-01,506.232,7860.0,7860.0,,,
2007-01-01,300.901,5395.0,5395.0,,,
2007-02-01,275.11400000000003,4933.0,4933.0,,,
2007-03-01,293.445,5262.0,5262.0,,,
2007-04-01,352.639,6323.0,6323.0,,,
2007-05-01,425.624,7632.0,7632.0,,,
2007-06-01,415.588,7452.0,7452.0,,,
2007-07-01,423.033,7585.0,7585.0,,,
2007-08-01,422.569,7577.0,7577.0,,,
2007-09-01,391.87800000000004,7027.0,7027.0,,,
2007-10-01,470.49600000000004,8436.0,8436.0,,,
2007-11-01,323.442,5799.0,5799.0,,,
2007-12-01,293.27,5258.0,5258.0,,,
2013-01-01,0.0,0.0,0.0,,,
2013-02-01,0.0,0.0,0.0,,,
2013-03-01,0.0,0.0,0.0,,,
2013-04-01,0.0,0.0,0.0,,,
2013-05-01,0.0,0.0,0.0,,,
2013-06-01,0.0,0.0,0.0,,,
2013-07-01,0.0,0.0,0.0,,,
2013-08-01,0.0,0.0,0.0,,,
2013-09-01,0.0,0.0,0.0,,,
2013-10-01,0.0,0.0,0.0,,,
2013-11-01,0.0,0.0,0.0,,,
2013-12-01,0.0,0.0,0.0,,,
