measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2010-01-01,415.84200000000004,4057.0,4057.0
2010-02-01,684.996,6683.0,6683.0
2010-03-01,1367.4750000000001,13341.0,13341.0
2010-04-01,1361.9180000000001,13287.0,13287.0
2010-05-01,999.551,9752.0,9752.0
2010-06-01,1250.356,12198.0,12198.0
2010-07-01,1372.823,13393.0,13393.0
2010-08-01,1763.71,17207.0,17207.0
2010-09-01,1176.96,11482.0,11482.0
2010-10-01,1132.083,11045.0,11045.0
2010-11-01,719.3870000000001,7018.0,7018.0
2010-12-01,360.899,3521.0,3521.0
2011-01-01,418.097,4062.0,4062.0
2011-02-01,59.152,575.0,575.0
2011-03-01,1564.052,15196.0,15196.0
2011-04-01,438.109,4257.0,4257.0
2011-05-01,936.054,9095.0,9095.0
2011-06-01,1089.946,10590.0,10590.0
2011-07-01,1299.779,12629.0,12629.0
2011-08-01,1429.218,13886.0,13886.0
2011-09-01,753.338,7319.0,7319.0
2011-10-01,1154.289,11215.0,11215.0
2011-11-01,1681.947,16342.0,16342.0
2011-12-01,1621.019,15750.0,15750.0
2012-01-01,658.99,6271.0,6271.0
2012-02-01,1035.751,9856.0,9856.0
2012-03-01,1485.998,14141.0,14141.0
2012-04-01,1481.369,14097.0,14097.0
2012-05-01,1638.034,15588.0,15588.0
2012-06-01,1235.089,11753.0,11753.0
2012-07-01,2241.981,21335.0,21335.0
2012-08-01,1490.555,14184.0,14184.0
2012-09-01,1260.838,11998.0,11998.0
2012-10-01,657.253,6254.0,6254.0
2012-11-01,1500.319,14277.0,14277.0
2012-12-01,1626.823,15481.0,15481.0
2013-01-01,1484.201,14161.0,14161.0
2013-02-01,3033.123,28939.0,28939.0
2013-03-01,1371.262,13083.0,13083.0
2013-04-01,1315.758,12554.0,12554.0
2013-05-01,1812.696,17295.0,17295.0
2013-06-01,3432.427,32749.0,32749.0
2013-07-01,2830.276,27004.0,27004.0
2013-08-01,3206.174,30590.0,30590.0
2013-09-01,2767.712,26407.0,26407.0
2013-10-01,1775.099,16936.0,16936.0
2013-11-01,1857.204,17720.0,17720.0
2013-12-01,1813.068,17298.0,17298.0
2014-01-01,1111.227,10568.0,10568.0
2014-02-01,650.618,6187.0,6187.0
2014-03-01,1742.165,16568.0,16568.0
2014-04-01,2920.826,27777.0,27777.0
2014-05-01,1398.771,13302.0,13302.0
2014-06-01,2871.148,27305.0,27305.0
2014-07-01,2970.554,28250.0,28250.0
2014-08-01,2410.894,22928.0,22928.0
2014-09-01,1391.84,13236.0,13236.0
2014-10-01,2103.873,20008.0,20008.0
2014-11-01,1980.336,18833.0,18833.0
2014-12-01,1770.748,16840.0,16840.0
2015-01-01,899.917,8386.0,8386.0
2015-02-01,1801.681,16790.0,16790.0
2015-03-01,2018.675,18812.0,18812.0
2015-04-01,3497.304,32591.0,32591.0
2015-05-01,3113.46,29014.0,29014.0
2015-06-01,2385.983,22235.0,22235.0
2015-07-01,2427.978,22626.0,22626.0
2015-08-01,2122.175,19777.0,19777.0
2015-09-01,2610.947,24331.0,24331.0
2015-10-01,1910.297,17802.0,17802.0
2015-11-01,3360.374,31315.0,31315.0
2015-12-01,2958.209,27568.0,27568.0
2016-01-01,734.968,6785.0,6785.0
2016-02-01,1384.536,12782.0,12782.0
2016-03-01,1615.726,14916.0,14916.0
2016-04-01,3129.147,28888.0,28888.0
2016-05-01,2296.288,21199.0,21199.0
2016-06-01,3142.946,29016.0,29016.0
2016-07-01,2805.55,25901.0,25901.0
2016-08-01,3152.447,29103.0,29103.0
2016-09-01,2782.702,25690.0,25690.0
2016-10-01,3368.028,31094.0,31094.0
2016-11-01,3019.83,27879.0,27879.0
2016-12-01,1876.832,17327.0,17327.0
