measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,11.593,169.0,169.0
2012-02-01,8.274,128.0,128.0
2012-03-01,7.642,116.0,116.0
2012-04-01,10.566,163.0,163.0
2012-05-01,18.243,279.0,279.0
2012-06-01,14.442,221.0,221.0
2012-07-01,31.228,477.0,477.0
2012-08-01,11.454,174.0,174.0
2012-09-01,12.827,198.0,198.0
2012-10-01,9.647,145.0,145.0
2012-11-01,16.804,256.0,256.0
2012-12-01,13.28,204.0,204.0
2015-01-01,12.856,191.0,191.0
2015-02-01,68.623,1036.0,1036.0
2015-03-01,9.257,139.0,139.0
2015-04-01,3.478,52.0,52.0
2015-05-01,6.22,93.0,93.0
2015-06-01,5.517,81.0,81.0
2015-07-01,6.519,98.0,98.0
2015-08-01,5.424,81.0,81.0
2015-09-01,3.401,52.0,52.0
2015-10-01,5.001,75.0,75.0
2015-11-01,6.117,93.0,93.0
2015-12-01,5.587,87.0,87.0
2016-01-01,5.504,81.0,81.0
2016-02-01,3.334,52.0,52.0
2016-03-01,3.576,58.0,58.0
2016-04-01,4.821,75.0,75.0
2016-05-01,3.911,63.0,63.0
2016-06-01,4.001,63.0,63.0
2016-07-01,4.248,69.0,69.0
2016-08-01,4.045,63.0,63.0
2016-09-01,2.706,40.0,40.0
2016-10-01,3.162,52.0,52.0
2016-11-01,3.846,63.0,63.0
2016-12-01,3.846,63.0,63.0
2017-01-01,11.744,173.0,173.0
2017-02-01,9.192,132.0,132.0
2017-03-01,11.984,178.0,178.0
2017-04-01,8.053,121.0,121.0
2017-05-01,12.994,190.0,190.0
2017-06-01,13.833,201.0,201.0
2017-07-01,11.543,167.0,167.0
2017-08-01,15.546,230.0,230.0
2017-09-01,11.272,167.0,167.0
2017-10-01,8.181,121.0,121.0
2017-11-01,14.96,219.0,219.0
2017-12-01,14.698,213.0,213.0
2018-01-01,18.551,341.0,341.0
2018-02-01,7.406,139.0,139.0
2018-03-01,5.708,104.0,104.0
2018-04-01,6.423,121.0,121.0
2018-05-01,6.433,121.0,121.0
2018-06-01,10.55,197.0,197.0
2018-07-01,4.148,75.0,75.0
2018-08-01,6.573,121.0,121.0
2018-09-01,3.354,64.0,64.0
2018-10-01,4.689,87.0,87.0
2018-11-01,7.565,139.0,139.0
2018-12-01,9.6,179.0,179.0
2019-01-01,3.276,57.0,57.0
2019-02-01,3.001,51.0,51.0
2019-03-01,1.847,34.0,34.0
2019-04-01,0.991,17.0,17.0
2019-05-01,2.861,51.0,51.0
2019-06-01,5.932,108.0,108.0
2019-07-01,2.012,34.0,34.0
2019-08-01,4.979,91.0,91.0
2019-09-01,3.096,57.0,57.0
2019-10-01,6.428,114.0,114.0
2019-11-01,5.659,103.0,103.0
2019-12-01,0.918,17.0,17.0
2020-01-01,3.44,74.0,74.0
2020-02-01,2.642,57.0,57.0
2020-03-01,3.672,80.0,80.0
2020-04-01,2.687,57.0,57.0
2020-05-01,3.39,74.0,74.0
2020-06-01,2.504,57.0,57.0
2020-07-01,3.513,80.0,80.0
2020-08-01,3.113,68.0,68.0
2020-09-01,2.882,62.0,62.0
2020-10-01,2.266,51.0,51.0
2020-11-01,2.72,62.0,62.0
2020-12-01,3.171,68.0,68.0
2021-01-01,3.699,46.0,46.0
2021-02-01,4.115,58.0,58.0
2021-03-01,2.855,40.0,40.0
2021-04-01,2.793,40.0,40.0
2021-05-01,1.954,29.0,29.0
2021-06-01,3.043,46.0,46.0
2021-07-01,3.724,52.0,52.0
2021-08-01,2.567,35.0,35.0
2021-09-01,1.944,29.0,29.0
2021-10-01,0.706,12.0,12.0
2021-11-01,2.259,35.0,35.0
2021-12-01,6.341,92.0,92.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
