measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-05-01,14648.06,188667.0,188667.0
2001-06-01,29085.42,356661.0,356661.0
2001-07-01,58841.16,741229.0,741229.0
2001-08-01,64989.68,809984.0,809984.0
2001-09-01,8746.5,111121.0,111121.0
2001-10-01,0.0,0.0,0.0
2001-11-01,5006.82,64640.0,64640.0
2001-12-01,0.0,0.0,0.0
2002-01-01,1713.04,20906.0,20906.0
2002-02-01,2425.5,32335.0,32335.0
2002-03-01,479.22,6560.0,6560.0
2002-04-01,3155.6,36645.0,36645.0
2002-05-01,0.0,0.0,0.0
2002-06-01,8823.92,112080.0,112080.0
2002-07-01,19134.5,222017.0,222017.0
2002-08-01,14050.26,174498.0,174498.0
2002-09-01,14239.4,175165.0,175165.0
2002-10-01,3221.26,40030.0,40030.0
2002-11-01,119.56,1763.0,1763.0
2002-12-01,0.0,0.0,0.0
2003-01-01,7700.0,92084.0,92084.0
2003-02-01,3970.0,46558.0,46558.0
2003-03-01,680.0,8551.0,8551.0
2003-05-01,489.02,7215.0,7215.0
2003-06-01,248.92,3700.0,3700.0
2003-07-01,6908.02,87160.0,87160.0
2003-08-01,29163.82,365892.0,365892.0
2003-09-01,2038.4,24235.0,24235.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,4950.0,46233.0,46233.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,770.0,9599.0,9599.0
2004-06-01,1105.0,13691.0,13691.0
2004-07-01,3807.0,46957.0,46957.0
2004-08-01,18134.0,219113.0,219113.0
2004-09-01,4134.0,64452.0,64452.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,10330.0,119922.0,119922.0
2005-02-01,0.0,0.0,0.0
2005-03-01,4795.0,55986.0,55986.0
2005-04-01,560.0,6824.0,6824.0
2005-05-01,2413.0,29547.0,29547.0
2005-06-01,1428.0,17670.0,17670.0
2005-07-01,1568.0,19809.0,19809.0
2005-08-01,470.0,5748.0,5748.0
2005-09-01,2375.0,31632.0,31632.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,3450.0,41544.0,41544.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,5222.0,63241.0,63241.0
2006-05-01,7015.0,87122.0,87122.0
2006-06-01,6752.0,91696.0,91696.0
2006-07-01,21899.0,273894.0,273894.0
2006-08-01,19701.0,243085.0,243085.0
2006-09-01,467.0,5753.0,5753.0
2006-10-01,4031.0,48562.0,48562.0
2006-11-01,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,1194.0,14618.0,14618.0
2007-07-01,18913.0,232181.0,232181.0
2007-08-01,75373.0,918471.0,918471.0
2007-09-01,6435.0,78968.0,78968.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,378.0,5473.0,5473.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,9392.0,117449.0,117449.0
2009-07-01,14299.0,180236.0,180236.0
2009-08-01,32179.0,396210.0,396210.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,232.0,3165.0,3165.0
2009-12-01,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,301.0,4082.0,4082.0
2010-04-01,0.0,0.0,0.0
2010-05-01,2354.0,29256.0,29256.0
2010-06-01,12510.0,151980.0,151980.0
2010-07-01,16990.0,214859.0,214859.0
2010-08-01,55694.0,696279.0,696279.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,12427.0,151731.0,151731.0
