measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,359.16,4193.0,4695.0
2001-02-01,312.745,3651.0,4089.0
2001-03-01,336.73400000000004,3931.0,4402.0
2001-04-01,331.255,3867.0,4331.0
2001-05-01,347.232,4054.0,4539.0
2001-06-01,341.88100000000003,3991.0,4469.0
2001-07-01,392.28700000000003,4580.0,5128.0
2001-08-01,405.877,4739.0,5306.0
2001-09-01,337.78200000000004,3944.0,4416.0
2001-10-01,319.15200000000004,3726.0,4172.0
2001-11-01,262.721,3067.0,3435.0
2001-12-01,283.17400000000004,3306.0,3702.0
2002-01-01,343.29400000000004,4450.0,5086.0
2002-02-01,299.461,3882.0,4436.0
2002-03-01,380.454,4932.0,5636.0
2002-04-01,306.837,3978.0,4546.0
2002-05-01,318.148,4124.0,4713.0
2002-06-01,412.99600000000004,5354.0,6118.0
2002-07-01,498.65200000000004,6464.0,7387.0
2002-08-01,474.74,6154.0,7033.0
2002-09-01,427.98900000000003,5548.0,6341.0
2002-10-01,362.785,4703.0,5375.0
2002-11-01,334.172,4332.0,4951.0
2002-12-01,366.47200000000004,4751.0,5429.0
2003-01-01,263.442,3333.0,3809.0
2003-02-01,243.06300000000002,3075.0,3514.0
2003-03-01,267.94800000000004,3390.0,3874.0
2003-04-01,253.394,3206.0,3664.0
2003-05-01,290.132,3670.0,4195.0
2003-06-01,302.289,3824.0,4370.0
2003-07-01,388.11100000000005,4910.0,5611.0
2003-08-01,364.617,4613.0,5272.0
2003-09-01,333.19100000000003,4215.0,4817.0
2003-10-01,313.562,3967.0,4533.0
2003-11-01,265.43,3358.0,3838.0
2003-12-01,281.822,3565.0,4075.0
2004-01-01,144.792,1479.2,2355.95
2004-02-01,243.633,2488.96,3964.22
2004-03-01,262.569,2682.42,4272.35
2004-04-01,156.666,1600.5,2549.15
2004-05-01,265.23400000000004,2709.64,4315.7
2004-06-01,265.209,2709.38,4315.29
2004-07-01,279.156,2851.88,4542.23
2004-08-01,285.004,2911.61,4637.38
2004-09-01,282.164,2882.59,4591.17
2004-10-01,262.115,2677.77,4264.95
2004-11-01,142.625,1457.05,2320.69
2004-12-01,276.354,2823.24,4496.64
2005-01-01,216.05100000000002,2207.18,2801.34
2005-02-01,195.00900000000001,1992.22,2528.5
2005-03-01,210.454,2150.0,2728.77
2005-04-01,211.465,2160.33,2741.87
2005-05-01,232.25300000000001,2372.7,3011.42
2005-06-01,298.315,3047.59,3867.99
2005-07-01,381.998,3902.5,4953.03
2005-08-01,395.872,4044.24,5132.91
2005-09-01,298.572,3050.22,3871.31
2005-10-01,231.75,2367.56,3004.88
2005-11-01,206.776,2112.43,2681.07
2005-12-01,235.925,2410.22,3059.02
2006-01-01,178.874,1827.39,4763.44
2006-02-01,157.709,1611.16,4199.81
2006-03-01,174.684,1784.58,4651.86
2006-04-01,166.43900000000002,1700.35,4432.3
2006-05-01,193.999,1981.9,5166.21
2006-06-01,205.62900000000002,2100.72,5475.93
2006-07-01,231.52900000000002,2365.32,6165.65
2006-08-01,239.184,2443.51,6369.5
2006-09-01,194.752,1989.6,5186.28
2006-10-01,204.156,2085.67,5436.71
2006-11-01,172.454,1761.8,4592.48
2006-12-01,193.389,1975.66,5149.96
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
