measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,534.0,4842.0,9968.0
2001-02-01,486.0,4407.0,9072.0
2001-03-01,534.0,4842.0,9968.0
2001-04-01,504.0,4570.0,9408.0
2001-05-01,558.0,5059.0,10416.0
2001-06-01,615.0,5576.0,11480.0
2001-07-01,709.0,6429.0,13235.0
2001-08-01,790.0,7163.0,14747.0
2001-09-01,635.0,5758.0,11853.0
2001-10-01,610.0,5531.0,11387.0
2001-11-01,491.0,4452.0,9165.0
2001-12-01,534.0,4842.0,9968.0
2002-01-01,604.331,5591.0,11393.0
2002-02-01,548.578,5075.0,10342.0
2002-03-01,599.183,5544.0,11296.0
2002-04-01,541.7660000000001,5012.0,10213.0
2002-05-01,520.556,4816.0,9813.0
2002-06-01,679.486,6287.0,12810.0
2002-07-01,947.729,8768.0,17866.0
2002-08-01,947.4440000000001,8766.0,17861.0
2002-09-01,740.4010000000001,6850.0,13958.0
2002-10-01,589.102,5450.0,11106.0
2002-11-01,503.694,4660.0,9496.0
2002-12-01,544.357,5036.0,10262.0
2003-01-01,583.402,4820.0,9663.0
2003-02-01,514.8430000000001,4253.0,8527.0
2003-03-01,529.756,4377.0,8774.0
2003-04-01,475.766,3931.0,7880.0
2003-05-01,485.514,4011.0,8041.0
2003-06-01,514.9060000000001,4254.0,8528.0
2003-07-01,595.495,4920.0,9863.0
2003-08-01,631.3670000000001,5216.0,10457.0
2003-09-01,529.071,4371.0,8763.0
2003-10-01,496.28400000000005,4100.0,8220.0
2003-11-01,494.62600000000003,4086.0,8192.0
2003-12-01,548.969,4535.0,9092.0
2004-01-01,362.237,4203.93,4346.85
2004-02-01,245.479,2848.89,2945.75
2004-03-01,115.328,1338.44,1383.94
2004-04-01,247.24300000000002,2869.37,2966.92
2004-05-01,489.387,5679.55,5872.64
2004-06-01,858.7460000000001,9966.12,10304.95
2004-07-01,970.2170000000001,11259.79,11642.6
2004-08-01,635.376,7373.82,7624.52
2004-09-01,400.526,4648.28,4806.31
2004-10-01,532.04,6174.56,6384.47
2004-11-01,462.369,5366.0,5548.43
2004-12-01,561.051,6511.24,6732.62
2005-01-01,406.44100000000003,4716.93,7119.63
2005-02-01,360.321,4181.68,6311.74
2005-03-01,429.97900000000004,4990.11,7531.96
2005-04-01,440.834,5116.08,7722.1
2005-05-01,357.622,4150.37,6264.47
2005-06-01,608.421,7061.0,10657.72
2005-07-01,784.0360000000001,9099.09,13733.97
2005-08-01,838.2520000000001,9728.28,14683.67
2005-09-01,554.5110000000001,6435.35,9713.38
2005-10-01,383.47400000000005,4450.39,6717.31
2005-11-01,344.211,3994.71,6029.54
2005-12-01,371.897,4316.03,6514.52
