measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,613.371,9550.0,9550.0
2001-02-01,480.18,7476.0,7476.0
2001-03-01,536.1360000000001,8347.0,8347.0
2001-04-01,473.708,7375.0,7375.0
2001-05-01,503.886,7845.0,7845.0
2001-06-01,528.138,8223.0,8223.0
2001-07-01,570.001,8875.0,8875.0
2001-08-01,593.915,9247.0,9247.0
2001-09-01,504.09400000000005,7849.0,7849.0
2001-10-01,485.80400000000003,7564.0,7564.0
2001-11-01,484.107,7537.0,7537.0
2001-12-01,546.6610000000001,8511.0,8511.0
2002-01-01,386.327,5375.0,5375.0
2002-02-01,340.135,4732.0,4732.0
2002-03-01,330.88800000000003,4604.0,4604.0
2002-04-01,338.60200000000003,4711.0,4711.0
2002-05-01,349.252,4859.0,4859.0
2002-06-01,378.965,5273.0,5273.0
2002-07-01,434.76300000000003,6049.0,6049.0
2002-08-01,439.305,6112.0,6112.0
2002-09-01,369.15,5136.0,5136.0
2002-10-01,377.77,5256.0,5256.0
2002-11-01,371.511,5169.0,5169.0
2002-12-01,411.331,5723.0,5723.0
2003-01-01,441.487,6493.0,6493.0
2003-02-01,381.017,5604.0,5604.0
2003-03-01,359.85900000000004,5292.0,5292.0
2003-04-01,351.793,5174.0,5174.0
2003-05-01,369.84700000000004,5439.0,5439.0
2003-06-01,388.841,5719.0,5719.0
2003-07-01,433.285,6372.0,6372.0
2003-08-01,451.10200000000003,6634.0,6634.0
2003-09-01,368.98400000000004,5427.0,5427.0
2003-10-01,370.901,5455.0,5455.0
2003-11-01,370.767,5453.0,5453.0
2003-12-01,428.117,6296.0,6296.0
2004-01-01,547.667,8388.0,8388.0
2004-02-01,547.667,8388.0,8388.0
2004-03-01,547.667,8388.0,8388.0
2004-04-01,547.667,8388.0,8388.0
2004-05-01,547.667,8388.0,8388.0
2004-06-01,547.667,8388.0,8388.0
2004-07-01,547.667,8388.0,8388.0
2004-08-01,547.667,8388.0,8388.0
2004-09-01,547.667,8388.0,8388.0
2004-10-01,547.667,8388.0,8388.0
2004-11-01,547.667,8388.0,8388.0
2004-12-01,547.667,8388.0,8388.0
2005-01-01,709.665,8976.79,8976.79
2005-02-01,633.077,8008.0,8008.0
2005-03-01,723.061,9146.24,9146.24
2005-04-01,721.567,9127.33,9127.33
2005-05-01,793.258,10034.18,10034.18
2005-06-01,785.889,9940.97,9940.97
2005-07-01,813.7460000000001,10293.34,10293.34
2005-08-01,810.068,10246.82,10246.82
2005-09-01,763.0790000000001,9652.44,9652.44
2005-10-01,770.272,9743.42,9743.42
2005-11-01,775.794,9813.27,9813.27
2005-12-01,777.524,9835.15,9835.15
2006-01-01,982.442,8799.0,8799.0
2006-02-01,907.926,8131.0,8131.0
2006-03-01,1001.503,8969.0,8969.0
2006-04-01,736.864,6599.0,6599.0
2006-05-01,900.879,8068.0,8068.0
2006-06-01,943.706,8452.0,8452.0
2006-07-01,979.4110000000001,8772.0,8772.0
2006-08-01,973.5210000000001,8719.0,8719.0
2006-09-01,931.196,8340.0,8340.0
2006-10-01,966.277,8654.0,8654.0
2006-11-01,975.928,8740.0,8740.0
2006-12-01,940.3480000000001,8422.0,8422.0
2007-01-01,698.0010000000001,4005.0,4005.0
2007-02-01,608.181,3490.0,3490.0
2007-03-01,690.539,3963.0,3963.0
2007-04-01,655.408,3761.0,3761.0
2007-05-01,694.88,3987.0,3987.0
2007-06-01,679.1020000000001,3897.0,3897.0
2007-07-01,678.889,3896.0,3896.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
