measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,6674.775000000001,68970.45,68970.45
2001-02-01,5225.378000000001,53993.83,53993.83
2001-03-01,5834.298000000001,60285.8,60285.8
2001-04-01,5154.943,53266.03,53266.03
2001-05-01,5483.344,56659.39,56659.39
2001-06-01,5747.261,59386.45,59386.45
2001-07-01,6202.819,64093.73,64093.73
2001-08-01,6463.05,66782.7,66782.7
2001-09-01,5485.612,56682.83,56682.83
2001-10-01,5286.581,54626.24,54626.24
2001-11-01,5268.113,54435.41,54435.41
2001-12-01,5948.828,61469.24,61469.24
2002-01-01,7264.3550000000005,73900.28,73900.28
2002-02-01,6395.785,65064.32,65064.32
2002-03-01,6221.907,63295.46,63295.46
2002-04-01,6366.953,64771.01,64771.01
2002-05-01,6567.226000000001,66808.39,66808.39
2002-06-01,7125.937,72492.16,72492.16
2002-07-01,8175.143,83165.73,83165.73
2002-08-01,8260.54,84034.47,84034.47
2002-09-01,6941.38,70614.66,70614.66
2002-10-01,7103.464,72263.54,72263.54
2002-11-01,6985.772,71066.26,71066.26
2002-12-01,7734.539000000001,78683.47,78683.47
2003-01-01,10217.863,104641.13,104641.13
2003-02-01,8818.331,90308.53,90308.53
2003-03-01,8328.651,85293.71,85293.71
2003-04-01,8141.966,83381.87,83381.87
2003-05-01,8559.799,87660.9,87660.9
2003-06-01,8999.411,92162.97,92162.97
2003-07-01,10028.033,102697.09,102697.09
2003-08-01,10440.381,106919.94,106919.94
2003-09-01,8539.829,87456.39,87456.39
2003-10-01,8584.194,87910.73,87910.73
2003-11-01,8581.111,87879.16,87879.16
2003-12-01,9908.431,101472.24,101472.24
2004-01-01,8577.704,85965.75,85965.75
2004-02-01,5675.917,56884.04,56884.04
2004-03-01,11888.929,119150.85,119150.85
2004-04-01,11431.863,114570.13,114570.13
2004-05-01,10654.021,106774.6,106774.6
2004-06-01,6311.587,63254.72,63254.72
2004-07-01,6125.535,61390.11,61390.11
2004-08-01,8755.597,87748.59,87748.59
2004-09-01,9831.824,98534.54,98534.54
2004-10-01,6931.461,69467.1,69467.1
2004-11-01,6736.5380000000005,67513.58,67513.58
2004-12-01,9592.025,96131.27,96131.27
2005-01-01,7912.4890000000005,79116.98,79116.98
2005-02-01,6429.86,64292.17,64292.17
2005-03-01,7025.278,70245.75,70245.75
2005-04-01,8806.92,88060.39,88060.39
2005-05-01,6525.184,65245.32,65245.32
2005-06-01,5846.183,58455.99,58455.99
2005-07-01,4963.744000000001,49632.48,49632.48
2005-08-01,3913.847,39134.56,39134.56
2005-09-01,3380.9260000000004,33805.88,33805.88
2005-10-01,6876.889,68762.02,68762.02
2005-11-01,7551.764,75510.09,75510.09
2005-12-01,7986.915,79861.16,79861.16
2006-01-01,8908.486,88363.0,88363.0
2006-02-01,8032.821000000001,79678.0,79678.0
2006-03-01,7077.029,70197.0,70197.0
2006-04-01,7703.1140000000005,76407.0,76407.0
2006-05-01,9107.643,90339.0,90339.0
2006-06-01,8948.853000000001,88764.0,88764.0
2006-07-01,9384.096,93081.0,93081.0
2006-08-01,9316.285,92408.0,92408.0
2006-09-01,6047.371,59984.0,59984.0
2006-10-01,5331.186000000001,52880.0,52880.0
2006-11-01,6244.58,61940.0,61940.0
2006-12-01,6612.536,65590.0,65590.0
2007-01-01,10317.007,101973.0,101973.0
2007-02-01,3574.885,35334.0,35334.0
2007-03-01,12264.153,121219.0,121219.0
2007-04-01,11197.905,110680.0,110680.0
2007-05-01,6546.254,64703.0,64703.0
2007-06-01,2693.23,26620.0,26620.0
2007-07-01,1685.765,16662.0,16662.0
2007-08-01,2291.911,22653.0,22653.0
2007-09-01,1252.803,12383.0,12383.0
2007-10-01,2248.28,22222.0,22222.0
2007-11-01,5484.0160000000005,54204.0,54204.0
2007-12-01,9725.791000000001,96130.0,96130.0
2008-01-01,9772.448,96298.0,96298.0
2008-02-01,11759.762,115881.0,115881.0
2008-03-01,13702.587,135025.0,135025.0
2008-04-01,10555.053,104009.0,104009.0
2008-05-01,9678.116,95368.0,95368.0
2008-06-01,3644.206,35910.0,35910.0
2008-07-01,3010.014,29661.0,29661.0
2008-08-01,2038.505,20087.0,20087.0
2008-09-01,1990.93,19619.0,19619.0
2008-10-01,2060.775,20307.0,20307.0
2008-11-01,3584.8210000000004,35325.0,35325.0
2008-12-01,10465.783,103130.0,103130.0
2009-01-01,7450.952,72721.0,72721.0
2009-02-01,7665.557000000001,74816.0,74816.0
2009-03-01,10542.798,102898.0,102898.0
2009-04-01,9985.57,97459.0,97459.0
2009-05-01,9159.916000000001,89401.0,89401.0
2009-06-01,8333.07,81331.0,81331.0
2009-07-01,5301.368,51741.0,51741.0
2009-08-01,6959.883000000001,67928.0,67928.0
2009-09-01,3533.71,34489.0,34489.0
2009-10-01,6753.5740000000005,65915.0,65915.0
2009-11-01,7449.966,72712.0,72712.0
2009-12-01,10888.636,106273.0,106273.0
2010-01-01,9087.699,88660.0,88660.0
2010-02-01,6175.213000000001,60245.0,60245.0
2010-03-01,11741.857,114554.0,114554.0
2010-04-01,8349.392,81457.0,81457.0
2010-05-01,7485.274,73026.0,73026.0
2010-06-01,4104.537,40044.0,40044.0
2010-07-01,2380.0350000000003,23220.0,23220.0
2010-08-01,2162.0190000000002,21093.0,21093.0
2010-09-01,1414.664,13801.0,13801.0
2010-10-01,7399.005,72185.0,72185.0
2010-11-01,6451.539000000001,62941.0,62941.0
2010-12-01,9019.766,87997.0,87997.0
