measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,25.934,439.0,439.0
2001-02-01,22.583000000000002,382.0,382.0
2001-03-01,24.315,411.0,411.0
2001-04-01,23.919,405.0,405.0
2001-05-01,25.073,424.0,424.0
2001-06-01,24.687,418.0,418.0
2001-07-01,28.326,479.0,479.0
2001-08-01,29.308,496.0,496.0
2001-09-01,24.391000000000002,413.0,413.0
2001-10-01,23.045,390.0,390.0
2001-11-01,18.971,321.0,321.0
2001-12-01,20.448,346.0,346.0
2002-01-01,342.839,5717.0,5717.0
2002-02-01,299.064,4987.0,4987.0
2002-03-01,379.95,6336.0,6336.0
2002-04-01,306.43,5110.0,5110.0
2002-05-01,317.726,5298.0,5298.0
2002-06-01,412.44800000000004,6878.0,6878.0
2002-07-01,497.99100000000004,8304.0,8304.0
2002-08-01,474.11100000000005,7906.0,7906.0
2002-09-01,427.422,7127.0,7127.0
2002-10-01,362.30400000000003,6042.0,6042.0
2002-11-01,333.72900000000004,5565.0,5565.0
2002-12-01,365.986,6103.0,6103.0
2006-01-01,87.178,1596.0,1596.0
2006-02-01,103.429,1894.0,1894.0
2006-03-01,117.97,2160.0,2160.0
2006-04-01,131.952,2416.0,2416.0
2006-05-01,152.833,2799.0,2799.0
2006-06-01,194.751,3566.0,3566.0
2006-07-01,244.84400000000002,4484.0,4484.0
2006-08-01,247.93200000000002,4540.0,4540.0
2006-09-01,168.69400000000002,3089.0,3089.0
2006-10-01,152.737,2797.0,2797.0
2006-11-01,113.43100000000001,2077.0,2077.0
2006-12-01,118.24900000000001,2165.0,2165.0
2007-01-01,208.958,3832.0,3832.0
2007-02-01,190.071,3486.0,3486.0
2007-03-01,175.82,3225.0,3225.0
2007-04-01,175.007,3209.0,3209.0
2007-05-01,195.205,3580.0,3580.0
2007-06-01,230.799,4233.0,4233.0
2007-07-01,314.398,5766.0,5766.0
2007-08-01,348.54200000000003,6392.0,6392.0
2007-09-01,274.658,5038.0,5038.0
2007-10-01,260.295,4774.0,4774.0
2007-11-01,247.47400000000002,4539.0,4539.0
2007-12-01,275.772,5058.0,5058.0
2008-01-01,155.25400000000002,3144.0,3144.0
2008-02-01,130.089,2635.0,2635.0
2008-03-01,122.08800000000001,2473.0,2473.0
2008-04-01,138.886,2813.0,2813.0
2008-05-01,110.393,2236.0,2236.0
2008-06-01,120.82600000000001,2448.0,2448.0
2008-07-01,158.25900000000001,3205.0,3205.0
2008-08-01,185.14600000000002,3750.0,3750.0
2008-09-01,166.757,3377.0,3377.0
2008-10-01,155.46200000000002,3148.0,3148.0
2008-11-01,135.388,2742.0,2742.0
2008-12-01,151.452,3068.0,3068.0
2009-01-01,113.188,1864.0,1864.0
2009-02-01,104.146,1716.0,1716.0
2009-03-01,96.90700000000001,1596.0,1596.0
2009-04-01,83.245,1372.0,1372.0
2009-05-01,84.575,1393.0,1393.0
2009-06-01,78.38600000000001,1291.0,1291.0
2009-07-01,143.43,2363.0,2363.0
2009-08-01,147.076,2424.0,2424.0
2009-09-01,154.125,2540.0,2540.0
2009-10-01,120.52300000000001,1986.0,1986.0
2009-11-01,110.06400000000001,1814.0,1814.0
2009-12-01,126.335,2082.0,2082.0
2010-01-01,61.752,1082.0,1082.0
2010-02-01,57.011,1000.0,1000.0
2010-03-01,60.712,1065.0,1065.0
2010-04-01,51.138000000000005,897.0,897.0
2010-05-01,37.247,653.0,653.0
2010-06-01,34.769,610.0,610.0
2010-07-01,57.399,1007.0,1007.0
2010-08-01,67.75200000000001,1188.0,1188.0
2010-09-01,62.782000000000004,1101.0,1101.0
2010-10-01,70.483,1235.0,1235.0
2010-11-01,59.353,1040.0,1040.0
2010-12-01,55.602000000000004,975.0,975.0
2011-01-01,89.834,1713.0,1713.0
2011-02-01,88.585,1689.0,1689.0
2011-03-01,70.463,1343.0,1343.0
2011-04-01,60.039,1145.0,1145.0
2011-05-01,53.569,1021.0,1021.0
2011-06-01,59.615,1137.0,1137.0
2011-07-01,95.577,1823.0,1823.0
2011-08-01,117.346,2237.0,2237.0
2011-09-01,119.125,2271.0,2271.0
2011-10-01,95.408,1819.0,1819.0
2011-11-01,94.06,1794.0,1794.0
2011-12-01,122.379,2333.0,2333.0
2013-01-01,0.0,0.0,0.0
