measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,12.0,41.0,41.0
2024-08-01,0.0,0.0,0.0,78.0,266.0,266.0
2024-09-01,0.0,0.0,0.0,133.0,454.0,454.0
2024-10-01,0.0,0.0,0.0,66.0,225.0,225.0
2024-11-01,0.0,0.0,0.0,22.0,75.0,75.0
2024-12-01,0.0,0.0,0.0,12.0,41.0,41.0
