measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,24.869,368.0,368.0
2012-02-01,38.898,578.0,578.0
2012-03-01,54.051,799.0,799.0
2012-04-01,10.693,158.0,158.0
2012-05-01,42.338,624.0,624.0
2012-06-01,61.091,904.0,904.0
2012-07-01,248.23,3675.0,3675.0
2012-08-01,416.383,6167.0,6167.0
2012-09-01,120.234,1779.0,1779.0
2012-10-01,112.931,1674.0,1674.0
2012-11-01,41.206,613.0,613.0
2012-12-01,26.076,385.0,385.0
2013-01-01,157.097,2819.0,2819.0
2013-02-01,25.549,461.0,461.0
2013-03-01,8.476,150.0,150.0
2013-04-01,4.7,86.0,86.0
2013-05-01,3.251,58.0,58.0
2013-06-01,5.404,98.0,98.0
2013-07-01,48.814,882.0,882.0
2013-08-01,10.434,190.0,190.0
2013-09-01,12.014,219.0,219.0
2013-10-01,3.681,69.0,69.0
2013-11-01,4.735,86.0,86.0
2013-12-01,12.845,231.0,231.0
2014-01-01,1914.515,28644.0,28644.0
2014-02-01,86.129,1286.0,1286.0
2014-03-01,245.541,3674.0,3674.0
2014-04-01,4.9,75.0,75.0
2014-05-01,5.908,87.0,87.0
2014-06-01,6.902,104.0,104.0
2014-07-01,7.966,121.0,121.0
2014-08-01,60.081,900.0,900.0
2014-09-01,6.982,104.0,104.0
2014-10-01,4.383,63.0,63.0
2014-11-01,10.463,156.0,156.0
2014-12-01,55.23,825.0,825.0
2015-01-01,145.093,2624.0,2624.0
2015-02-01,580.763,10515.0,10515.0
2015-03-01,24.072,435.0,435.0
2015-04-01,6.265,115.0,115.0
2015-05-01,9.728,178.0,178.0
2015-06-01,4.866,86.0,86.0
2015-07-01,12.566,229.0,229.0
2015-08-01,6.495,120.0,120.0
2015-09-01,5.14,92.0,92.0
2015-10-01,5.946,109.0,109.0
2015-11-01,5.232,97.0,97.0
2015-12-01,5.834,103.0,103.0
2016-01-01,62.949,1212.0,1212.0
2016-02-01,207.288,3993.0,3993.0
2016-03-01,50.721,975.0,975.0
2016-04-01,4.143,81.0,81.0
2016-05-01,4.188,81.0,81.0
2016-06-01,10.79,208.0,208.0
2016-07-01,8.1,156.0,156.0
2016-08-01,20.877,404.0,404.0
2016-09-01,7.541,144.0,144.0
2016-10-01,8.776,167.0,167.0
2016-11-01,6.532,127.0,127.0
2016-12-01,114.095,2198.0,2198.0
2017-01-01,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0
2017-08-01,75.0,1343.0,1343.0
2017-09-01,69.0,1164.0,1164.0
2017-10-01,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0
2018-01-01,961.0,15292.0,15292.0
2018-02-01,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0
2018-08-01,45.0,830.0,830.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-12-01,148.0,2029.0,2029.0
2019-01-01,178.0,3130.0,3130.0
2019-02-01,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0
2019-12-01,96.0,2168.0,2168.0
2020-01-01,69.0,1136.0,1136.0
2020-02-01,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0
2020-07-01,1.0,219.0,219.0
2020-08-01,32.0,830.0,830.0
2020-09-01,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0
2021-02-01,30.0,582.0,582.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,78.0,1457.0,1457.0
2021-08-01,110.0,1943.0,1943.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
