measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,35598.5,366887.0,366887.0
2001-02-01,27062.7,276460.0,276460.0
2001-03-01,1627.78,16991.0,20646.0
2001-04-01,0.0,0.0,0.0
2001-05-01,10340.96,78033.0,104663.0
2001-06-01,13608.28,129942.0,163917.0
2001-07-01,13469.12,99461.0,134794.0
2001-08-01,31409.0,251254.0,329347.0
2001-09-01,26555.06,281219.0,364190.0
2001-10-01,35354.48,196032.0,259448.0
2001-11-01,34071.66,267679.0,348533.0
2001-12-01,37424.24,285112.0,376401.0
2002-01-01,37444.0,281679.0,369104.0
2002-02-01,32644.0,257532.0,322917.0
2002-03-01,25309.48,194713.0,256290.0
2002-04-01,32456.62,246170.0,325634.0
2002-05-01,32725.14,250159.0,331935.0
2002-06-01,32995.62,252335.0,335921.0
2002-07-01,35290.78,269897.0,360977.0
2002-08-01,32684.96,253496.0,336237.0
2002-09-01,26161.1,206882.0,269107.0
2002-10-01,36776.46,293588.0,379719.0
2002-11-01,33843.32,269910.0,351145.0
2002-12-01,35199.64,277244.0,362343.0
2003-01-01,36255.1,282088.0,368097.0
2003-02-01,32624.0,253422.0,329503.0
2003-03-01,28157.0,220470.0,286405.0
2003-04-01,36483.0,280702.0,366082.0
2003-05-01,36197.0,279406.0,365990.0
2003-06-01,35098.0,265985.0,350982.0
2003-07-01,35310.0,273383.0,358454.0
2003-08-01,35327.0,276541.0,361306.0
2003-09-01,26254.0,204471.0,267600.0
2003-10-01,36650.0,289061.0,374690.0
2003-11-01,36513.0,288998.0,371809.0
2003-12-01,36391.0,287293.0,370035.0
2004-01-01,36333.505,239051.69,371159.21
2004-02-01,32864.831,216229.99,335725.52
2004-03-01,32581.357,214364.9,332829.73
2004-04-01,30777.442,202496.28,314402.13
2004-05-01,33824.591,222544.61,345529.8
2004-06-01,30821.716,202787.58,314854.4
2004-07-01,34677.926,228159.02,354246.91
2004-08-01,34595.893,227619.29,353408.92
2004-09-01,33696.544,221702.14,344221.76
2004-10-01,30462.23,200422.38,311182.13
2004-11-01,32931.332,216667.52,336404.86
2004-12-01,33561.953,220816.61,342846.86
2005-01-01,21165.202,139253.76,209169.09
2005-02-01,19103.802,125691.05,188796.92
2005-03-01,20616.873,135646.11,203750.12
2005-04-01,20715.89,136297.57,204728.68
2005-05-01,22752.385000000002,149696.44,224854.72
2005-06-01,29224.114,192276.35,288812.8
2005-07-01,37422.022,246213.45,369830.17
2005-08-01,38781.126000000004,255155.5,383261.77
2005-09-01,29249.248,192441.72,289061.19
2005-10-01,22703.068,149371.96,224367.33
2005-11-01,20256.556,133275.44,200189.22
2005-12-01,23112.134,152063.35,228410.01
2006-01-01,25641.185,168702.92,261397.4
2006-02-01,22607.183,148741.09,230467.47
2006-03-01,25040.513,164750.88,255273.9
2006-04-01,23858.648,156974.95,243225.45
2006-05-01,27809.222,182967.25,283499.32
2006-06-01,29476.434,193936.46,300495.61
2006-07-01,33189.164,218363.9,338344.8
2006-08-01,34286.427,225583.2,349530.77
2006-09-01,27917.262000000002,183678.09,284600.73
2006-10-01,29265.311,192547.4,298343.32
2006-11-01,24720.885000000002,162647.93,252015.47
2006-12-01,27721.767,182391.86,282607.77
2007-01-01,22169.851,147460.0,228474.0
2007-02-01,20165.937,134131.0,207823.0
2007-03-01,18653.994,124074.0,192241.0
2007-04-01,18567.676,123500.0,191352.0
2007-05-01,20710.717,137754.0,213437.0
2007-06-01,24487.044,162872.0,252355.0
2007-07-01,33356.689,221867.0,343762.0
2007-08-01,36979.274,245962.0,381096.0
2007-09-01,29140.424,193824.0,300310.0
2007-10-01,27616.495000000003,183687.0,284605.0
2007-11-01,26256.287,174640.0,270588.0
2007-12-01,29258.612,194609.0,301528.0
2008-01-01,36367.975,241990.0,371846.0
2008-02-01,30472.962,202765.0,311574.0
2008-03-01,28598.766,190294.0,292411.0
2008-04-01,32533.544,216476.0,332642.0
2008-05-01,25859.191,172065.0,264399.0
2008-06-01,28303.055,188326.0,289387.0
2008-07-01,37071.619,246672.0,379042.0
2008-08-01,43369.805,288579.0,443438.0
2008-09-01,39062.371,259918.0,399396.0
2008-10-01,36416.469,242312.0,372343.0
2008-11-01,31714.192,211024.0,324265.0
2008-12-01,35477.051,236062.0,362738.0
2009-01-01,17882.786,118941.0,186383.0
2009-02-01,16454.248,109439.0,171496.0
2009-03-01,15310.608,101833.0,159576.0
2009-04-01,13152.108,87476.0,137079.0
2009-05-01,13362.201000000001,88874.0,139269.0
2009-06-01,12384.36,82370.0,129077.0
2009-07-01,22660.946,150721.0,236186.0
2009-08-01,23236.996,154552.0,242190.0
2009-09-01,24350.594,161959.0,253796.0
2009-10-01,19041.808,126649.0,198465.0
2009-11-01,17389.266,115658.0,181241.0
2009-12-01,19960.078999999998,132757.0,208036.0
2010-01-01,4063.0510000000004,27042.0,42677.0
2010-02-01,3751.141,24966.0,39401.0
2010-03-01,3994.688,26587.0,41960.0
2010-04-01,3364.748,22395.0,35343.0
2010-05-01,2450.761,16311.0,25743.0
2010-06-01,2287.703,15226.0,24030.0
2010-07-01,3776.7090000000003,25136.0,39671.0
2010-08-01,4457.92,29670.0,46826.0
2010-09-01,4130.909000000001,27494.0,43391.0
2010-10-01,4637.585,30866.0,48713.0
2010-11-01,3905.289,25992.0,41021.0
2010-12-01,3658.496,24350.0,38429.0
