measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2010-01-01,42835.0,417898.0,417898.0
2010-02-01,32443.0,316514.0,316514.0
2010-03-01,45471.0,443615.0,443615.0
2010-04-01,41665.0,406484.0,406484.0
2010-05-01,39527.0,385625.0,385625.0
2010-06-01,50088.0,488659.0,488659.0
2010-07-01,41633.0,406172.0,406172.0
2010-08-01,33552.0,327333.0,327333.0
2010-09-01,32029.0,312475.0,312475.0
2010-10-01,28369.0,276768.0,276768.0
2010-11-01,31859.0,310816.0,310816.0
2010-12-01,35305.0,344436.0,344436.0
2011-01-01,37278.0,362193.0,362193.0
2011-02-01,41116.0,399483.0,399483.0
2011-03-01,36508.0,354712.0,354712.0
2011-04-01,29477.0,286399.0,286399.0
2011-05-01,52366.0,508788.0,508788.0
2011-06-01,67266.0,653556.0,653556.0
2011-07-01,41548.0,403680.0,403680.0
2011-08-01,39047.0,379381.0,379381.0
2011-09-01,34316.0,333414.0,333414.0
2011-10-01,47677.0,463230.0,463230.0
2011-11-01,37075.0,360221.0,360221.0
2011-12-01,47808.0,464503.0,464503.0
2012-01-01,58293.0,554716.0,554716.0
2012-02-01,43147.0,410587.0,410587.0
2012-03-01,57383.0,546057.0,546057.0
2012-04-01,51213.0,487343.0,487343.0
2012-05-01,44481.0,423281.0,423281.0
2012-06-01,49578.0,471784.0,471784.0
2012-07-01,40916.0,389357.0,389357.0
2012-08-01,33724.0,320918.0,320918.0
2012-09-01,45870.0,436499.0,436499.0
2012-10-01,52185.0,496592.0,496592.0
2012-11-01,51903.0,493909.0,493909.0
2012-12-01,63902.0,608091.0,608091.0
2013-01-01,47467.0,452883.0,452883.0
2013-02-01,58086.0,554199.0,554199.0
2013-03-01,69678.0,664798.0,664798.0
2013-04-01,71233.0,679634.0,679634.0
2013-05-01,71666.0,683765.0,683765.0
2013-06-01,62604.0,597305.0,597305.0
2013-07-01,35624.0,339889.0,339889.0
2013-08-01,36358.0,346892.0,346892.0
2013-09-01,27455.0,261948.0,261948.0
2013-10-01,56395.0,538065.0,538065.0
2013-11-01,54790.0,522751.0,522751.0
2013-12-01,52037.0,496485.0,496485.0
2014-01-01,73486.0,698852.0,698852.0
2014-02-01,47970.0,456195.0,456195.0
2014-03-01,68569.0,652091.0,652091.0
2014-04-01,71151.0,676646.0,676646.0
2014-05-01,59278.0,563734.0,563734.0
2014-06-01,78687.0,748313.0,748313.0
2014-07-01,41743.0,396976.0,396976.0
2014-08-01,41470.0,394380.0,394380.0
2014-09-01,37964.0,361038.0,361038.0
2014-10-01,50393.0,479237.0,479237.0
2014-11-01,68064.0,647289.0,647289.0
2014-12-01,51311.0,487968.0,487968.0
2015-01-01,42849.0,399310.0,399310.0
2015-02-01,46868.0,436763.0,436763.0
2015-03-01,34175.0,318477.0,318477.0
2015-04-01,57661.0,537343.0,537343.0
2015-05-01,60838.0,566949.0,566949.0
2015-06-01,44725.0,416792.0,416792.0
2015-07-01,52367.0,488008.0,488008.0
2015-08-01,37197.0,346639.0,346639.0
2015-09-01,40342.0,375947.0,375947.0
2015-10-01,46102.0,429625.0,429625.0
2015-11-01,54609.0,508901.0,508901.0
2015-12-01,59871.0,557938.0,557938.0
2016-01-01,53209.0,491225.0,491225.0
2016-02-01,53332.0,492361.0,492361.0
2016-03-01,68498.0,632374.0,632374.0
2016-04-01,50090.0,462431.0,462431.0
2016-05-01,58509.0,540155.0,540155.0
2016-06-01,42879.0,395859.0,395859.0
2016-07-01,58869.0,543479.0,543479.0
2016-08-01,34416.0,317729.0,317729.0
2016-09-01,42786.0,395000.0,395000.0
2016-10-01,63325.0,584616.0,584616.0
2016-11-01,42700.0,394206.0,394206.0
2016-12-01,48381.0,446653.0,446653.0
2017-01-01,55052.368,507197.0,507197.0
2017-02-01,54494.893,502061.0,502061.0
2017-03-01,66033.414,608366.0,608366.0
2017-04-01,64528.681,594503.0,594503.0
2017-05-01,57638.797,531026.0,531026.0
2017-06-01,44055.939,405887.0,405887.0
2017-07-01,40814.298,376022.0,376022.0
2017-08-01,33491.178,308554.0,308554.0
2017-09-01,42521.51,391751.0,391751.0
2017-10-01,52874.035,487128.0,487128.0
2017-11-01,51084.183,470639.0,470639.0
2017-12-01,45470.704,418922.0,418922.0
2018-01-01,51332.696,467333.0,467333.0
2018-02-01,46944.935,427387.0,427387.0
2018-03-01,56019.377,510000.0,510000.0
2018-04-01,58028.684,528293.0,528293.0
2018-05-01,59171.963,538702.0,538702.0
2018-06-01,59300.656,539873.0,539873.0
2018-07-01,35826.293,326163.0,326163.0
2018-08-01,45738.766,416406.0,416406.0
2018-09-01,32026.555,291570.0,291570.0
2018-10-01,42671.133,388478.0,388478.0
2018-11-01,46087.804,419583.0,419583.0
2018-12-01,48565.138,442137.0,442137.0
