measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-02-01,335.644,3194.0,3194.0
2012-03-01,822.934,7831.0,7831.0
2012-04-01,1190.695,11331.0,11331.0
2012-05-01,1636.68,15575.0,15575.0
2012-06-01,1769.004,16834.0,16834.0
2012-07-01,1529.68,14556.0,14556.0
2012-08-01,1205.478,11471.0,11471.0
2012-09-01,1128.714,10741.0,10741.0
2012-10-01,887.075,8441.0,8441.0
2012-11-01,453.634,4317.0,4317.0
2012-12-01,331.462,3154.0,3154.0
2013-01-01,236.525,2257.0,2257.0
2013-02-01,484.611,4624.0,4624.0
2013-03-01,825.295,7874.0,7874.0
2013-04-01,870.15,8302.0,8302.0
2013-05-01,979.279,9343.0,9343.0
2013-06-01,1247.986,11907.0,11907.0
2013-07-01,1177.441,11234.0,11234.0
2013-08-01,1584.601,15119.0,15119.0
2013-09-01,1540.345,14696.0,14696.0
2013-10-01,1363.704,13011.0,13011.0
2013-11-01,1357.49,12952.0,12952.0
2013-12-01,1416.573,13516.0,13516.0
2014-01-01,30.607,291.0,291.0
2014-02-01,34.907,332.0,332.0
2014-03-01,61.457,584.0,584.0
2014-04-01,72.728,692.0,692.0
2014-05-01,83.551,795.0,795.0
2014-06-01,92.665,881.0,881.0
2014-07-01,85.751,815.0,815.0
2014-08-01,92.786,882.0,882.0
2014-09-01,90.531,861.0,861.0
2014-10-01,81.752,777.0,777.0
2014-11-01,67.937,646.0,646.0
2014-12-01,46.328,441.0,441.0
2015-01-01,586.024,5461.0,5461.0
2015-02-01,738.579,6883.0,6883.0
2015-03-01,1082.349,10086.0,10086.0
2015-04-01,1214.777,11321.0,11321.0
2015-05-01,1221.038,11379.0,11379.0
2015-06-01,1258.077,11724.0,11724.0
2015-07-01,1302.044,12134.0,12134.0
2015-08-01,1317.866,12281.0,12281.0
2015-09-01,1087.604,10135.0,10135.0
2015-10-01,916.222,8538.0,8538.0
2015-11-01,848.761,7910.0,7910.0
2015-12-01,698.659,6511.0,6511.0
2016-01-01,462.722,4272.0,4272.0
2016-02-01,772.34,7130.0,7130.0
2016-03-01,852.507,7870.0,7870.0
2016-04-01,993.115,9168.0,9168.0
2016-05-01,1234.488,11397.0,11397.0
2016-06-01,1184.013,10931.0,10931.0
2016-07-01,1382.206,12761.0,12761.0
2016-08-01,1363.07,12584.0,12584.0
2016-09-01,1202.628,11103.0,11103.0
2016-10-01,1013.808,9359.0,9359.0
2016-11-01,870.906,8040.0,8040.0
2016-12-01,635.197,5864.0,5864.0
2017-01-01,471.276,4342.0,4342.0
2017-02-01,526.4,4850.0,4850.0
2017-03-01,981.598,9043.0,9043.0
2017-04-01,1034.19,9528.0,9528.0
2017-05-01,1300.318,11980.0,11980.0
2017-06-01,1409.165,12983.0,12983.0
2017-07-01,1284.47,11834.0,11834.0
2017-08-01,1187.05,10936.0,10936.0
2017-09-01,1108.451,10212.0,10212.0
2017-10-01,1021.141,9408.0,9408.0
2017-11-01,627.495,5781.0,5781.0
2017-12-01,598.446,5513.0,5513.0
2018-01-01,559.457,5093.0,5093.0
2018-02-01,787.517,7170.0,7170.0
2018-03-01,900.477,8198.0,8198.0
2018-04-01,1125.708,10248.0,10248.0
2018-05-01,1356.907,12353.0,12353.0
2018-06-01,1461.978,13310.0,13310.0
2018-07-01,1263.69,11505.0,11505.0
2018-08-01,1272.486,11585.0,11585.0
2018-09-01,1204.587,10967.0,10967.0
2018-10-01,949.057,8640.0,8640.0
2018-11-01,652.802,5943.0,5943.0
2018-12-01,519.334,4728.0,4728.0
