measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,1.465,232.0,232.0
2012-02-01,1.047,168.0,168.0
2012-03-01,0.967,157.0,157.0
2012-04-01,1.337,215.0,215.0
2012-05-01,2.308,366.0,366.0
2012-06-01,1.827,291.0,291.0
2012-07-01,3.951,627.0,627.0
2012-08-01,1.449,232.0,232.0
2012-09-01,1.623,261.0,261.0
2012-10-01,1.22,192.0,192.0
2012-11-01,2.126,337.0,337.0
2012-12-01,1.68,267.0,267.0
2013-01-01,-2.6,519.0,519.0
2013-02-01,-0.756,152.0,152.0
2013-03-01,-0.626,128.0,128.0
2013-04-01,-1.042,210.0,210.0
2013-05-01,-0.982,198.0,198.0
2013-06-01,-0.809,163.0,163.0
2013-07-01,-1.996,402.0,402.0
2013-08-01,-1.028,204.0,204.0
2013-09-01,-0.729,146.0,146.0
2013-10-01,-0.854,169.0,169.0
2013-11-01,-0.81,163.0,163.0
2013-12-01,-1.768,356.0,356.0
2014-01-01,210.063,5185.0,5185.0
2014-02-01,25.18,621.0,621.0
2014-03-01,30.759,760.0,760.0
2014-04-01,7.389,180.0,180.0
2014-05-01,19.598,481.0,481.0
2014-06-01,8.829,220.0,220.0
2014-07-01,13.487,331.0,331.0
2014-08-01,11.941,296.0,296.0
2014-09-01,10.813,267.0,267.0
2014-10-01,6.608,162.0,162.0
2014-11-01,12.857,319.0,319.0
2014-12-01,18.476,458.0,458.0
2015-01-01,-6.055,265.0,265.0
2015-02-01,-32.322,1414.0,1414.0
2015-03-01,-4.36,190.0,190.0
2015-04-01,-1.638,69.0,69.0
2015-05-01,-2.93,127.0,127.0
2015-06-01,-2.599,115.0,115.0
2015-07-01,-3.071,133.0,133.0
2015-08-01,-2.555,110.0,110.0
2015-09-01,-1.602,69.0,69.0
2015-10-01,-2.356,104.0,104.0
2015-11-01,-2.881,127.0,127.0
2015-12-01,-2.631,115.0,115.0
2016-01-01,-15.695,99.0,99.0
2016-02-01,-9.505,58.0,58.0
2016-03-01,-10.195,64.0,64.0
2016-04-01,-13.744,87.0,87.0
2016-05-01,-11.15,70.0,70.0
2016-06-01,-11.408,70.0,70.0
2016-07-01,-12.11,75.0,75.0
2016-08-01,-11.534,70.0,70.0
2016-09-01,-7.715,46.0,46.0
2016-10-01,-9.015,58.0,58.0
2016-11-01,-10.964,70.0,70.0
2016-12-01,-10.965,70.0,70.0
2017-01-01,-10.112,75.0,75.0
2017-02-01,-7.915,63.0,63.0
2017-03-01,-10.32,81.0,81.0
2017-04-01,-6.935,58.0,58.0
2017-05-01,-11.19,92.0,92.0
2017-06-01,-11.911,98.0,98.0
2017-07-01,-9.94,81.0,81.0
2017-08-01,-13.387,109.0,109.0
2017-09-01,-9.707,81.0,81.0
2017-10-01,-7.045,58.0,58.0
2017-11-01,-12.882,104.0,104.0
2017-12-01,-12.656,104.0,104.0
2018-01-01,39.96,949.0,949.0
2018-02-01,15.952,380.0,380.0
2018-03-01,12.293,293.0,293.0
2018-04-01,13.835,328.0,328.0
2018-05-01,13.856,328.0,328.0
2018-06-01,22.722,541.0,541.0
2018-07-01,8.933,213.0,213.0
2018-08-01,14.157,339.0,339.0
2018-09-01,7.223,173.0,173.0
2018-10-01,10.1,242.0,242.0
2018-11-01,16.293,391.0,391.0
2018-12-01,20.676,495.0,495.0
2019-01-01,-11.43,52.0,52.0
2019-02-01,-10.466,52.0,52.0
2019-03-01,-6.441,29.0,29.0
2019-04-01,-3.457,17.0,17.0
2019-05-01,-9.978,52.0,52.0
2019-06-01,-20.689,104.0,104.0
2019-07-01,-7.016,35.0,35.0
2019-08-01,-17.365,87.0,87.0
2019-09-01,-10.8,52.0,52.0
2019-10-01,-22.418,110.0,110.0
2019-11-01,-19.739,98.0,98.0
2019-12-01,-3.201,17.0,17.0
2020-01-01,-9.175,139.0,139.0
2020-02-01,-7.046,110.0,110.0
2020-03-01,-9.791,156.0,156.0
2020-04-01,-7.164,116.0,116.0
2020-05-01,-9.04,145.0,145.0
2020-06-01,-6.677,104.0,104.0
2020-07-01,-9.368,150.0,150.0
2020-08-01,-8.302,133.0,133.0
2020-09-01,-7.684,121.0,121.0
2020-10-01,-6.043,93.0,93.0
2020-11-01,-7.254,116.0,116.0
2020-12-01,-8.456,133.0,133.0
2021-01-01,13.662,509.0,509.0
2021-02-01,15.202,572.0,572.0
2021-03-01,10.548,399.0,399.0
2021-04-01,10.319,387.0,387.0
2021-05-01,7.221,272.0,272.0
2021-06-01,11.241,422.0,422.0
2021-07-01,13.759,520.0,520.0
2021-08-01,9.484,358.0,358.0
2021-09-01,7.184,272.0,272.0
2021-10-01,2.608,98.0,98.0
2021-11-01,8.344,312.0,312.0
2021-12-01,23.428,884.0,884.0
2022-01-01,0.728,318.0,318.0
2022-02-01,0.967,405.0,405.0
2022-03-01,0.677,283.0,283.0
2022-04-01,0.86,358.0,358.0
2022-05-01,0.311,133.0,133.0
2022-06-01,0.706,295.0,295.0
2022-07-01,0.374,156.0,156.0
2022-08-01,0.446,185.0,185.0
2022-09-01,0.349,145.0,145.0
2022-10-01,1.271,532.0,532.0
2022-11-01,0.607,254.0,254.0
2022-12-01,0.704,295.0,295.0
2023-01-01,-11.218,158.0,158.0
2023-02-01,-10.02,135.0,135.0
2023-03-01,-5.66,79.0,79.0
2023-04-01,-8.234,113.0,113.0
2023-05-01,-16.212,220.0,220.0
2023-06-01,-19.505,265.0,265.0
2023-07-01,-29.814,412.0,412.0
2023-08-01,-10.749,147.0,147.0
2023-09-01,-6.608,90.0,90.0
2023-10-01,-13.201,180.0,180.0
2023-11-01,-9.381,130.0,130.0
2023-12-01,-9.398,130.0,130.0
2024-01-01,-19.573,87.0,87.0
2024-02-01,-16.879,75.0,75.0
2024-03-01,-13.564,58.0,58.0
2024-04-01,-14.991,69.0,69.0
2024-05-01,-17.952,81.0,81.0
2024-06-01,-19.483,87.0,87.0
2024-07-01,-14.878,64.0,64.0
2024-08-01,-13.353,58.0,58.0
2024-09-01,-19.26,87.0,87.0
2024-10-01,-15.896,69.0,69.0
2024-11-01,-21.704,98.0,98.0
2024-12-01,-15.467,69.0,69.0
