measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,3920.724,50511.0,50511.0
2001-02-01,3414.0460000000003,43983.0,43983.0
2001-03-01,3675.914,47357.0,47357.0
2001-04-01,3616.101,46586.0,46586.0
2001-05-01,3790.51,48833.0,48833.0
2001-06-01,3732.103,48081.0,48081.0
2001-07-01,4282.356,55170.0,55170.0
2001-08-01,4430.706,57081.0,57081.0
2001-09-01,3687.356,47504.0,47504.0
2001-10-01,3483.982,44884.0,44884.0
2001-11-01,2867.9610000000002,36948.0,36948.0
2001-12-01,3091.239,39825.0,39825.0
2002-01-01,3221.476,42898.0,42898.0
2002-02-01,2810.145,37421.0,37421.0
2002-03-01,3570.184,47542.0,47542.0
2002-04-01,2879.359,38343.0,38343.0
2002-05-01,2985.4970000000003,39756.0,39756.0
2002-06-01,3875.552,51608.0,51608.0
2002-07-01,4679.353,62312.0,62312.0
2002-08-01,4454.961,59324.0,59324.0
2002-09-01,4016.253,53482.0,53482.0
2002-10-01,3404.375,45334.0,45334.0
2002-11-01,3135.875,41758.0,41758.0
2002-12-01,3438.97,45795.0,45795.0
2003-01-01,2741.2110000000002,34808.0,34808.0
2003-02-01,2529.164,32115.0,32115.0
2003-03-01,2788.099,35403.0,35403.0
2003-04-01,2636.664,33480.0,33480.0
2003-05-01,3018.936,38335.0,38335.0
2003-06-01,3145.429,39941.0,39941.0
2003-07-01,4038.445,51280.0,51280.0
2003-08-01,3793.978,48176.0,48176.0
2003-09-01,3466.9770000000003,44024.0,44024.0
2003-10-01,3262.731,41430.0,41430.0
2003-11-01,2761.9010000000003,35071.0,35071.0
2003-12-01,2932.464,37237.0,37237.0
2004-01-01,3843.9170000000004,46420.0,46420.0
2004-02-01,3843.9170000000004,46420.0,46420.0
2004-03-01,3843.9170000000004,46420.0,46420.0
2004-04-01,3843.9170000000004,46420.0,46420.0
2004-05-01,3843.9170000000004,46420.0,46420.0
2004-06-01,3843.9170000000004,46420.0,46420.0
2004-07-01,3843.9170000000004,46420.0,46420.0
2004-08-01,3843.9170000000004,46420.0,46420.0
2004-09-01,3843.9170000000004,46420.0,46420.0
2004-10-01,3843.9170000000004,46420.0,46420.0
2004-11-01,3843.9170000000004,46420.0,46420.0
2004-12-01,3843.9170000000004,46420.0,46420.0
2005-01-01,4391.94,48632.75,48632.75
2005-02-01,3745.7270000000003,41477.12,41477.12
2005-03-01,4184.557,46336.35,46336.35
2005-04-01,3863.603,42782.38,42782.38
2005-05-01,4233.197,46874.96,46874.96
2005-06-01,4104.647,45451.5,45451.5
2005-07-01,4409.858,48831.16,48831.16
2005-08-01,4247.903,47037.8,47037.8
2005-09-01,4044.2920000000004,44783.18,44783.18
2005-10-01,3490.188,38647.48,38647.48
2005-11-01,3886.311,43033.82,43033.82
2005-12-01,4348.778,48154.8,48154.8
2006-01-01,4190.763,49412.0,49412.0
2006-02-01,3872.902,45664.0,45664.0
2006-03-01,4272.071,50371.0,50371.0
2006-04-01,3143.21,37061.0,37061.0
2006-05-01,3842.8430000000003,45310.0,45310.0
2006-06-01,4025.529,47464.0,47464.0
2006-07-01,4177.831,49260.0,49260.0
2006-08-01,4152.707,48964.0,48964.0
2006-09-01,3972.163,46835.0,46835.0
2006-10-01,4121.807,48599.0,48599.0
2006-11-01,4162.973,49085.0,49085.0
2006-12-01,4011.202,47295.0,47295.0
2007-01-01,4230.917,49539.0,49539.0
2007-02-01,3864.864,45253.0,45253.0
2007-03-01,4173.847,48871.0,48871.0
2007-04-01,3907.8210000000004,45756.0,45756.0
2007-05-01,3884.485,45483.0,45483.0
2007-06-01,4112.983,48159.0,48159.0
2007-07-01,4201.5960000000005,49196.0,49196.0
2007-08-01,4218.6720000000005,49396.0,49396.0
2007-09-01,4066.503,47614.0,47614.0
2007-10-01,3601.5330000000004,42170.0,42170.0
2007-11-01,4144.081,48523.0,48523.0
2007-12-01,4202.698,49209.0,49209.0
2009-01-01,3149.069,32774.0,32774.0
2009-02-01,3807.03,39621.0,39621.0
2009-03-01,4132.082,43004.0,43004.0
2009-04-01,3751.7270000000003,39046.0,39046.0
2009-05-01,3952.608,41136.0,41136.0
2009-06-01,4206.808,43782.0,43782.0
2009-07-01,4328.357,45047.0,45047.0
2009-08-01,3841.58,39981.0,39981.0
2009-09-01,4035.6530000000002,42000.0,42000.0
2009-10-01,4143.5960000000005,43124.0,43124.0
2009-11-01,3973.895,41358.0,41358.0
2009-12-01,4152.595,43218.0,43218.0
2010-01-01,3993.317,38698.0,38698.0
2010-02-01,3531.856,34226.0,34226.0
2010-03-01,3434.271,33280.0,33280.0
2010-04-01,3554.248,34443.0,34443.0
2010-05-01,3628.9570000000003,35167.0,35167.0
2010-06-01,4089.027,39625.0,39625.0
2010-07-01,4273.063,41409.0,41409.0
2010-08-01,4298.724,41658.0,41658.0
2010-09-01,4054.5980000000004,39292.0,39292.0
2010-10-01,3871.5660000000003,37518.0,37518.0
2010-11-01,4093.395,39668.0,39668.0
2010-12-01,3801.978,36844.0,36844.0
